Day,Time,State,Airport,Temperature,Humidity,Wind Speed,Wind Direction,Station Pressure,Sea Level Pressure
26.0,350.0,"California","LAX",50.0,86.0,0.0,0.0,29.64,153.0
26.0,450.0,"California","LAX",48.0,89.0,4.0,70.0,29.62,148.0
26.0,550.0,"California","LAX",49.0,80.0,3.0,60.0,29.64,154.0
26.0,650.0,"California","LAX",50.0,74.0,0.0,0.0,29.64,156.0
26.0,750.0,"California","LAX",50.0,74.0,5.0,40.0,29.65,156.0
26.0,850.0,"California","LAX",52.0,72.0,5.0,80.0,29.66,163.0
26.0,950.0,"California","LAX",55.0,72.0,0.0,0.0,29.7,173.0
26.0,1050.0,"California","LAX",56.0,77.0,6.0,40.0,29.67,165.0
26.0,1150.0,"California","LAX",57.0,78.0,0.0,0.0,29.65,160.0
26.0,1250.0,"California","LAX",58.0,75.0,5.0,70.0,29.62,148.0
26.0,1350.0,"California","LAX",58.0,78.0,3.0,180.0,29.6,143.0
26.0,1450.0,"California","LAX",57.0,83.0,7.0,240.0,29.61,144.0
26.0,1550.0,"California","LAX",57.0,83.0,5.0,250.0,29.61,144.0
26.0,1650.0,"California","LAX",57.0,81.0,3.0,"VRB",29.61,144.0
26.0,1750.0,"California","LAX",57.0,81.0,0.0,0.0,29.61,144.0
26.0,1850.0,"California","LAX",57.0,83.0,5.0,100.0,29.62,147.0
26.0,1950.0,"California","LAX",56.0,90.0,6.0,100.0,29.61,144.0
26.0,2050.0,"California","LAX",56.0,90.0,7.0,30.0,29.58,135.0
26.0,2150.0,"California","LAX",55.0,93.0,6.0,100.0,29.59,136.0
26.0,2250.0,"California","LAX",56.0,90.0,8.0,50.0,29.59,138.0
26.0,2350.0,"California","LAX",55.0,90.0,5.0,100.0,29.6,140.0
27.0,50.0,"California","LAX",54.0,97.0,4.0,80.0,29.6,139.0
27.0,150.0,"California","LAX",54.0,100.0,6.0,60.0,29.59,138.0
27.0,250.0,"California","LAX",54.0,100.0,5.0,60.0,29.58,134.0
27.0,350.0,"California","LAX",53.0,100.0,7.0,80.0,29.56,127.0
27.0,450.0,"California","LAX",53.0,96.0,6.0,80.0,29.56,125.0
27.0,550.0,"California","LAX",53.0,96.0,7.0,80.0,29.57,129.0
27.0,650.0,"California","LAX",54.0,87.0,9.0,80.0,29.58,132.0
27.0,750.0,"California","LAX",55.0,83.0,12.0,100.0,29.59,136.0
27.0,850.0,"California","LAX",56.0,81.0,8.0,80.0,29.62,147.0
27.0,950.0,"California","LAX",58.0,78.0,15.0,90.0,29.62,146.0
27.0,1050.0,"California","LAX",59.0,75.0,13.0,100.0,29.62,147.0
27.0,1150.0,"California","LAX",60.0,75.0,12.0,100.0,29.59,137.0
27.0,1250.0,"California","LAX",61.0,70.0,12.0,120.0,29.57,132.0
27.0,1350.0,"California","LAX",61.0,65.0,13.0,120.0,29.56,129.0
27.0,1450.0,"California","LAX",60.0,78.0,16.0,110.0,29.56,128.0
27.0,1550.0,"California","LAX",58.0,97.0,12.0,110.0,29.55,125.0
27.0,1650.0,"California","LAX",58.0,97.0,16.0,110.0,29.55,122.0
27.0,1750.0,"California","LAX",59.0,96.0,16.0,160.0,29.56,129.0
27.0,1850.0,"California","LAX",59.0,93.0,14.0,120.0,29.57,130.0
27.0,1950.0,"California","LAX",59.0,93.0,17.0,120.0,29.57,131.0
27.0,2050.0,"California","LAX",59.0,93.0,12.0,110.0,29.56,129.0
27.0,2150.0,"California","LAX",59.0,93.0,10.0,110.0,29.57,131.0
27.0,2250.0,"California","LAX",59.0,93.0,13.0,110.0,29.57,131.0
27.0,2350.0,"California","LAX",59.0,93.0,15.0,110.0,29.55,124.0
28.0,50.0,"California","LAX",59.0,87.0,12.0,100.0,29.52,114.0
28.0,150.0,"California","LAX",53.0,96.0,12.0,80.0,29.51,110.0
28.0,250.0,"California","LAX",52.0,100.0,12.0,60.0,29.5,106.0
28.0,350.0,"California","LAX",56.0,97.0,20.0,120.0,29.48,100.0
28.0,450.0,"California","LAX",55.0,100.0,13.0,90.0,29.46,91.0
28.0,550.0,"California","LAX",53.0,100.0,17.0,70.0,29.41,77.0
28.0,650.0,"California","LAX",54.0,100.0,12.0,150.0,29.43,84.0
28.0,750.0,"California","LAX",55.0,100.0,9.0,100.0,29.43,83.0
28.0,850.0,"California","LAX",57.0,100.0,7.0,170.0,29.45,89.0
28.0,950.0,"California","LAX",55.0,100.0,15.0,250.0,29.51,111.0
28.0,1050.0,"California","LAX",56.0,97.0,8.0,60.0,29.51,111.0
28.0,1150.0,"California","LAX",58.0,87.0,7.0,110.0,29.5,107.0
28.0,1250.0,"California","LAX",60.0,84.0,10.0,100.0,29.49,102.0
28.0,1350.0,"California","LAX",59.0,87.0,11.0,100.0,29.49,102.0
28.0,1450.0,"California","LAX",59.0,83.0,10.0,100.0,29.47,98.0
28.0,1550.0,"California","LAX",58.0,90.0,10.0,90.0,29.46,95.0
28.0,1650.0,"California","LAX",54.0,93.0,4.0,130.0,29.46,92.0
28.0,1750.0,"California","LAX",56.0,97.0,6.0,150.0,29.46,92.0
28.0,1850.0,"California","LAX",58.0,87.0,9.0,170.0,29.46,94.0
28.0,1950.0,"California","LAX",56.0,100.0,7.0,70.0,29.44,87.0
28.0,2050.0,"California","LAX",57.0,90.0,12.0,130.0,29.42,81.0
28.0,2150.0,"California","LAX",56.0,97.0,10.0,120.0,29.39,71.0
28.0,2250.0,"California","LAX",54.0,100.0,3.0,50.0,29.37,62.0
28.0,2350.0,"California","LAX",55.0,100.0,6.0,90.0,29.32,44.0
29.0,50.0,"California","LAX",56.0,100.0,13.0,210.0,29.3,38.0
29.0,150.0,"California","LAX",56.0,90.0,7.0,320.0,29.32,45.0
29.0,250.0,"California","LAX",55.0,93.0,9.0,190.0,29.35,56.0
29.0,350.0,"California","LAX",55.0,93.0,13.0,190.0,29.35,54.0
29.0,450.0,"California","LAX",56.0,90.0,13.0,200.0,29.35,57.0
29.0,550.0,"California","LAX",56.0,93.0,9.0,150.0,29.37,62.0
29.0,650.0,"California","LAX",56.0,90.0,13.0,190.0,29.39,70.0
29.0,750.0,"California","LAX",52.0,100.0,6.0,360.0,29.43,85.0
29.0,850.0,"California","LAX",54.0,97.0,0.0,0.0,29.47,96.0
29.0,950.0,"California","LAX",58.0,84.0,13.0,190.0,29.5,106.0
29.0,1050.0,"California","LAX",60.0,84.0,12.0,190.0,29.52,114.0
29.0,1150.0,"California","LAX",57.0,90.0,12.0,230.0,29.51,111.0
29.0,1250.0,"California","LAX",58.0,90.0,11.0,220.0,29.51,110.0
29.0,1350.0,"California","LAX",58.0,87.0,12.0,230.0,29.51,110.0
29.0,1450.0,"California","LAX",58.0,87.0,11.0,230.0,29.53,117.0
29.0,1550.0,"California","LAX",57.0,90.0,10.0,240.0,29.56,126.0
29.0,1650.0,"California","LAX",57.0,87.0,7.0,220.0,29.58,132.0
29.0,1750.0,"California","LAX",56.0,90.0,6.0,240.0,29.6,139.0
29.0,1850.0,"California","LAX",56.0,90.0,6.0,240.0,29.63,151.0
29.0,1950.0,"California","LAX",57.0,87.0,7.0,240.0,29.66,160.0
29.0,2050.0,"California","LAX",55.0,93.0,7.0,240.0,29.69,172.0
29.0,2150.0,"California","LAX",55.0,90.0,8.0,240.0,29.72,182.0
29.0,2250.0,"California","LAX",54.0,90.0,7.0,240.0,29.74,187.0
29.0,2350.0,"California","LAX",54.0,87.0,7.0,260.0,29.74,186.0
30.0,50.0,"California","LAX",54.0,87.0,3.0,230.0,29.73,185.0
30.0,150.0,"California","LAX",50.0,100.0,4.0,90.0,29.75,190.0
30.0,250.0,"California","LAX",49.0,100.0,4.0,80.0,29.75,192.0
30.0,350.0,"California","LAX",50.0,100.0,0.0,0.0,29.76,193.0
30.0,450.0,"California","LAX",49.0,100.0,4.0,80.0,29.76,194.0
30.0,550.0,"California","LAX",48.0,100.0,5.0,90.0,29.77,199.0
30.0,650.0,"California","LAX",48.0,100.0,4.0,"VRB",29.79,206.0
30.0,750.0,"California","LAX",49.0,100.0,5.0,80.0,29.81,211.0
30.0,850.0,"California","LAX",53.0,96.0,8.0,100.0,29.82,215.0
30.0,950.0,"California","LAX",56.0,87.0,8.0,100.0,29.83,218.0
30.0,1050.0,"California","LAX",58.0,78.0,7.0,100.0,29.82,215.0
30.0,1150.0,"California","LAX",58.0,70.0,7.0,110.0,29.8,208.0
30.0,1250.0,"California","LAX",60.0,65.0,8.0,190.0,29.77,200.0
30.0,1350.0,"California","LAX",59.0,69.0,8.0,200.0,29.76,196.0
30.0,1450.0,"California","LAX",58.0,72.0,12.0,190.0,29.76,197.0
30.0,1550.0,"California","LAX",58.0,70.0,7.0,160.0,29.75,194.0
30.0,1650.0,"California","LAX",57.0,72.0,5.0,170.0,29.74,191.0
30.0,1750.0,"California","LAX",57.0,72.0,4.0,220.0,29.74,190.0
30.0,1850.0,"California","LAX",56.0,87.0,8.0,170.0,29.74,190.0
30.0,1950.0,"California","LAX",56.0,84.0,5.0,140.0,29.73,185.0
30.0,2050.0,"California","LAX",55.0,87.0,6.0,80.0,29.74,187.0
30.0,2150.0,"California","LAX",55.0,90.0,6.0,100.0,29.73,184.0
30.0,2250.0,"California","LAX",54.0,90.0,6.0,100.0,29.72,181.0
30.0,2350.0,"California","LAX",53.0,89.0,7.0,110.0,29.7,175.0
31.0,50.0,"California","LAX",53.0,86.0,6.0,120.0,29.69,171.0
31.0,150.0,"California","LAX",52.0,89.0,8.0,90.0,29.67,162.0
31.0,250.0,"California","LAX",52.0,89.0,9.0,90.0,29.65,157.0
31.0,350.0,"California","LAX",52.0,93.0,11.0,90.0,29.63,149.0
31.0,450.0,"California","LAX",52.0,97.0,9.0,90.0,29.61,145.0
31.0,550.0,"California","LAX",51.0,100.0,11.0,90.0,29.6,140.0
31.0,650.0,"California","LAX",51.0,100.0,9.0,90.0,29.6,139.0
31.0,750.0,"California","LAX",51.0,100.0,10.0,100.0,29.59,137.0
31.0,850.0,"California","LAX",54.0,100.0,12.0,130.0,29.58,134.0
31.0,950.0,"California","LAX",53.0,100.0,18.0,260.0,29.62,149.0
31.0,1050.0,"California","LAX",53.0,100.0,4.0,"VRB",29.62,149.0
31.0,1150.0,"California","LAX",56.0,93.0,3.0,70.0,29.6,141.0
31.0,1250.0,"California","LAX",56.0,90.0,4.0,270.0,29.59,137.0
31.0,1350.0,"California","LAX",58.0,78.0,12.0,260.0,29.59,136.0
31.0,1450.0,"California","LAX",57.0,75.0,10.0,260.0,29.6,140.0
31.0,1550.0,"California","LAX",56.0,75.0,11.0,260.0,29.61,144.0
31.0,1650.0,"California","LAX",55.0,74.0,7.0,240.0,29.61,146.0
31.0,1750.0,"California","LAX",54.0,77.0,8.0,250.0,29.63,151.0
31.0,1850.0,"California","LAX",54.0,80.0,7.0,260.0,29.65,157.0
31.0,1950.0,"California","LAX",54.0,83.0,5.0,310.0,29.66,160.0
31.0,2050.0,"California","LAX",53.0,83.0,3.0,"VRB",29.66,163.0
31.0,2150.0,"California","LAX",54.0,80.0,4.0,120.0,29.68,168.0
31.0,2250.0,"California","LAX",53.0,86.0,4.0,70.0,29.68,169.0
31.0,2350.0,"California","LAX",52.0,89.0,4.0,30.0,29.68,169.0
1.0,53.0,"Florida","ORL",68.0,81.0,5.0,180.0,30.03,216.0
1.0,153.0,"Florida","ORL",68.0,81.0,5.0,180.0,30.02,214.0
1.0,253.0,"Florida","ORL",68.0,81.0,6.0,180.0,30.02,212.0
1.0,353.0,"Florida","ORL",69.0,78.0,5.0,200.0,30.02,211.0
1.0,453.0,"Florida","ORL",69.0,81.0,4.0,170.0,30.01,210.0
1.0,553.0,"Florida","ORL",68.0,81.0,0.0,0.0,30.02,212.0
1.0,653.0,"Florida","ORL",68.0,78.0,0.0,0.0,30.02,212.0
1.0,753.0,"Florida","ORL",68.0,81.0,0.0,0.0,30.02,213.0
1.0,853.0,"Florida","ORL",71.0,73.0,5.0,180.0,30.03,215.0
1.0,953.0,"Florida","ORL",74.0,67.0,5.0,190.0,30.03,217.0
1.0,1053.0,"Florida","ORL",77.0,60.0,8.0,200.0,30.02,211.0
1.0,1153.0,"Florida","ORL",78.0,58.0,9.0,250.0,30.0,205.0
1.0,1253.0,"Florida","ORL",78.0,60.0,10.0,230.0,29.97,194.0
1.0,1353.0,"Florida","ORL",78.0,62.0,10.0,290.0,29.95,190.0
1.0,1453.0,"Florida","ORL",78.0,64.0,9.0,250.0,29.95,187.0
1.0,1553.0,"Florida","ORL",79.0,65.0,5.0,280.0,29.94,187.0
1.0,1653.0,"Florida","ORL",77.0,69.0,7.0,290.0,29.95,188.0
1.0,1753.0,"Florida","ORL",75.0,74.0,5.0,300.0,29.95,190.0
1.0,1853.0,"Florida","ORL",75.0,74.0,4.0,310.0,29.97,196.0
1.0,1953.0,"Florida","ORL",74.0,76.0,4.0,300.0,29.99,201.0
1.0,2053.0,"Florida","ORL",73.0,81.0,6.0,320.0,29.99,203.0
1.0,2153.0,"Florida","ORL",72.0,87.0,7.0,360.0,29.99,203.0
1.0,2253.0,"Florida","ORL",68.0,96.0,8.0,40.0,30.0,205.0
1.0,2353.0,"Florida","ORL",67.0,91.0,7.0,30.0,30.0,205.0
2.0,53.0,"Florida","ORL",66.0,81.0,8.0,20.0,29.99,203.0
2.0,153.0,"Florida","ORL",65.0,81.0,8.0,30.0,29.98,201.0
2.0,253.0,"Florida","ORL",65.0,76.0,6.0,10.0,29.97,197.0
2.0,353.0,"Florida","ORL",64.0,73.0,6.0,10.0,29.97,197.0
2.0,453.0,"Florida","ORL",64.0,70.0,6.0,10.0,29.97,195.0
2.0,553.0,"Florida","ORL",64.0,68.0,5.0,360.0,29.97,195.0
2.0,653.0,"Florida","ORL",64.0,70.0,0.0,0.0,29.98,199.0
2.0,753.0,"Florida","ORL",64.0,73.0,3.0,350.0,30.0,205.0
2.0,853.0,"Florida","ORL",65.0,70.0,0.0,0.0,30.01,209.0
2.0,953.0,"Florida","ORL",67.0,73.0,0.0,0.0,30.02,212.0
2.0,1053.0,"Florida","ORL",69.0,70.0,0.0,0.0,30.01,210.0
2.0,1153.0,"Florida","ORL",71.0,73.0,6.0,180.0,29.99,202.0
2.0,1253.0,"Florida","ORL",71.0,76.0,5.0,200.0,29.97,194.0
2.0,1353.0,"Florida","ORL",71.0,71.0,6.0,280.0,29.95,190.0
2.0,1453.0,"Florida","ORL",73.0,76.0,8.0,250.0,29.93,183.0
2.0,1553.0,"Florida","ORL",72.0,76.0,7.0,250.0,29.93,182.0
2.0,1653.0,"Florida","ORL",71.0,79.0,5.0,250.0,29.93,182.0
2.0,1753.0,"Florida","ORL",70.0,82.0,4.0,240.0,29.93,183.0
2.0,1853.0,"Florida","ORL",69.0,51.0,11.0,260.0,29.95,190.0
2.0,1953.0,"Florida","ORL",65.0,61.0,13.0,280.0,29.98,199.0
2.0,2053.0,"Florida","ORL",63.0,63.0,7.0,280.0,29.98,199.0
2.0,2153.0,"Florida","ORL",61.0,67.0,6.0,260.0,29.97,197.0
2.0,2253.0,"Florida","ORL",59.0,69.0,9.0,270.0,29.97,198.0
2.0,2353.0,"Florida","ORL",59.0,81.0,7.0,290.0,29.96,192.0
3.0,53.0,"Florida","ORL",58.0,81.0,7.0,290.0,29.96,193.0
3.0,153.0,"Florida","ORL",58.0,84.0,8.0,310.0,29.96,192.0
3.0,253.0,"Florida","ORL",58.0,75.0,9.0,300.0,29.96,192.0
3.0,353.0,"Florida","ORL",57.0,67.0,6.0,320.0,29.95,191.0
3.0,453.0,"Florida","ORL",56.0,67.0,6.0,330.0,29.95,189.0
3.0,553.0,"Florida","ORL",55.0,69.0,7.0,320.0,29.96,194.0
3.0,653.0,"Florida","ORL",54.0,69.0,7.0,320.0,29.97,198.0
3.0,753.0,"Florida","ORL",54.0,72.0,8.0,320.0,29.99,203.0
3.0,853.0,"Florida","ORL",57.0,62.0,6.0,330.0,29.99,204.0
3.0,953.0,"Florida","ORL",60.0,53.0,7.0,340.0,30.01,210.0
3.0,1053.0,"Florida","ORL",62.0,41.0,6.0,330.0,30.01,211.0
3.0,1153.0,"Florida","ORL",65.0,36.0,6.0,350.0,29.99,204.0
3.0,1253.0,"Florida","ORL",67.0,33.0,8.0,330.0,29.97,196.0
3.0,1353.0,"Florida","ORL",68.0,35.0,7.0,10.0,29.95,188.0
3.0,1453.0,"Florida","ORL",68.0,32.0,6.0,10.0,29.94,186.0
3.0,1553.0,"Florida","ORL",68.0,33.0,4.0,340.0,29.94,188.0
3.0,1653.0,"Florida","ORL",66.0,28.0,4.0,330.0,29.96,192.0
3.0,1753.0,"Florida","ORL",64.0,33.0,5.0,350.0,29.95,191.0
3.0,1853.0,"Florida","ORL",62.0,41.0,4.0,350.0,29.97,198.0
3.0,1953.0,"Florida","ORL",60.0,48.0,3.0,20.0,29.98,201.0
3.0,2053.0,"Florida","ORL",59.0,58.0,4.0,20.0,29.99,203.0
3.0,2153.0,"Florida","ORL",57.0,62.0,0.0,0.0,29.99,202.0
3.0,2253.0,"Florida","ORL",57.0,67.0,3.0,350.0,30.0,206.0
3.0,2353.0,"Florida","ORL",56.0,77.0,0.0,0.0,29.99,203.0
4.0,53.0,"Florida","ORL",56.0,75.0,0.0,0.0,29.97,198.0
4.0,153.0,"Florida","ORL",56.0,72.0,3.0,330.0,29.96,194.0
4.0,253.0,"Florida","ORL",55.0,80.0,3.0,360.0,29.95,191.0
4.0,353.0,"Florida","ORL",55.0,80.0,4.0,320.0,29.97,197.0
4.0,453.0,"Florida","ORL",55.0,77.0,4.0,330.0,29.99,202.0
4.0,553.0,"Florida","ORL",55.0,77.0,0.0,0.0,29.99,203.0
4.0,653.0,"Florida","ORL",55.0,77.0,3.0,310.0,30.02,213.0
4.0,753.0,"Florida","ORL",56.0,65.0,5.0,330.0,30.05,225.0
4.0,853.0,"Florida","ORL",59.0,64.0,6.0,350.0,30.06,227.0
4.0,953.0,"Florida","ORL",60.0,56.0,3.0,30.0,30.06,226.0
4.0,1053.0,"Florida","ORL",62.0,52.0,0.0,0.0,30.05,222.0
4.0,1153.0,"Florida","ORL",64.0,50.0,9.0,310.0,30.06,227.0
4.0,1253.0,"Florida","ORL",60.0,67.0,12.0,350.0,30.03,216.0
4.0,1353.0,"Florida","ORL",59.0,62.0,6.0,350.0,30.04,222.0
4.0,1453.0,"Florida","ORL",59.0,58.0,4.0,20.0,30.03,220.0
4.0,1553.0,"Florida","ORL",59.0,60.0,5.0,350.0,30.04,222.0
4.0,1653.0,"Florida","ORL",58.0,65.0,6.0,"VRB",30.04,223.0
4.0,1753.0,"Florida","ORL",58.0,70.0,4.0,360.0,30.04,222.0
4.0,1853.0,"Florida","ORL",57.0,72.0,4.0,360.0,30.04,222.0
4.0,1953.0,"Florida","ORL",57.0,78.0,0.0,0.0,30.05,225.0
4.0,2053.0,"Florida","ORL",57.0,78.0,3.0,350.0,30.05,225.0
4.0,2153.0,"Florida","ORL",56.0,87.0,3.0,330.0,30.07,229.0
4.0,2253.0,"Florida","ORL",56.0,87.0,0.0,0.0,30.07,231.0
4.0,2353.0,"Florida","ORL",55.0,90.0,3.0,350.0,30.06,227.0
5.0,53.0,"Florida","ORL",54.0,83.0,5.0,350.0,30.05,224.0
5.0,153.0,"Florida","ORL",54.0,87.0,0.0,0.0,30.05,225.0
5.0,253.0,"Florida","ORL",54.0,83.0,5.0,360.0,30.05,224.0
5.0,353.0,"Florida","ORL",53.0,83.0,4.0,360.0,30.06,229.0
5.0,453.0,"Florida","ORL",53.0,83.0,5.0,10.0,30.06,229.0
5.0,553.0,"Florida","ORL",53.0,86.0,5.0,10.0,30.07,233.0
5.0,653.0,"Florida","ORL",53.0,86.0,3.0,10.0,30.09,237.0
5.0,753.0,"Florida","ORL",54.0,90.0,5.0,360.0,30.11,244.0
5.0,853.0,"Florida","ORL",58.0,84.0,6.0,360.0,30.12,248.0
5.0,953.0,"Florida","ORL",63.0,76.0,7.0,20.0,30.13,250.0
5.0,1053.0,"Florida","ORL",67.0,71.0,6.0,60.0,30.11,244.0
5.0,1153.0,"Florida","ORL",71.0,63.0,4.0,"VRB",30.09,237.0
5.0,1253.0,"Florida","ORL",72.0,61.0,4.0,"VRB",30.06,226.0
5.0,1353.0,"Florida","ORL",74.0,57.0,5.0,150.0,30.03,216.0
5.0,1453.0,"Florida","ORL",75.0,52.0,5.0,190.0,30.02,214.0
5.0,1553.0,"Florida","ORL",74.0,54.0,3.0,220.0,30.03,216.0
5.0,1653.0,"Florida","ORL",74.0,54.0,0.0,0.0,30.03,218.0
5.0,1753.0,"Florida","ORL",71.0,61.0,0.0,0.0,30.04,219.0
5.0,1853.0,"Florida","ORL",67.0,87.0,6.0,80.0,30.06,226.0
5.0,1953.0,"Florida","ORL",65.0,93.0,5.0,70.0,30.06,228.0
5.0,2053.0,"Florida","ORL",63.0,97.0,5.0,60.0,30.07,232.0
5.0,2153.0,"Florida","ORL",63.0,97.0,0.0,0.0,30.07,232.0
5.0,2353.0,"Florida","ORL",64.0,96.0,0.0,0.0,30.06,226.0
6.0,53.0,"Florida","ORL",62.0,96.0,3.0,40.0,30.06,226.0
6.0,153.0,"Florida","ORL",61.0,100.0,0.0,0.0,30.04,220.0
6.0,253.0,"Florida","ORL",61.0,100.0,0.0,0.0,30.04,218.0
6.0,353.0,"Florida","ORL",61.0,100.0,0.0,0.0,30.03,215.0
6.0,453.0,"Florida","ORL",61.0,100.0,4.0,140.0,30.01,210.0
6.0,553.0,"Florida","ORL",61.0,100.0,0.0,0.0,30.03,217.0
6.0,653.0,"Florida","ORL",61.0,100.0,0.0,0.0,30.05,223.0
6.0,753.0,"Florida","ORL",64.0,100.0,0.0,0.0,30.08,233.0
6.0,853.0,"Florida","ORL",66.0,96.0,0.0,0.0,30.08,235.0
6.0,953.0,"Florida","ORL",72.0,82.0,7.0,170.0,30.09,237.0
6.0,1053.0,"Florida","ORL",75.0,74.0,7.0,170.0,30.09,236.0
6.0,1153.0,"Florida","ORL",78.0,67.0,8.0,160.0,30.07,229.0
6.0,1253.0,"Florida","ORL",79.0,65.0,6.0,170.0,30.04,221.0
6.0,1353.0,"Florida","ORL",79.0,60.0,8.0,200.0,30.01,211.0
6.0,1453.0,"Florida","ORL",78.0,60.0,6.0,150.0,30.0,206.0
6.0,1553.0,"Florida","ORL",78.0,60.0,5.0,160.0,30.01,208.0
6.0,1653.0,"Florida","ORL",77.0,64.0,4.0,140.0,30.0,207.0
6.0,1753.0,"Florida","ORL",74.0,76.0,7.0,100.0,30.01,208.0
6.0,1853.0,"Florida","ORL",72.0,82.0,6.0,110.0,30.02,214.0
6.0,1953.0,"Florida","ORL",71.0,84.0,6.0,120.0,30.03,215.0
6.0,2053.0,"Florida","ORL",70.0,90.0,4.0,130.0,30.04,220.0
6.0,2153.0,"Florida","ORL",70.0,93.0,7.0,140.0,30.04,218.0
6.0,2253.0,"Florida","ORL",70.0,93.0,8.0,130.0,30.03,217.0
6.0,2353.0,"Florida","ORL",69.0,96.0,6.0,130.0,30.03,215.0
7.0,53.0,"Florida","ORL",69.0,96.0,4.0,150.0,30.02,212.0
7.0,153.0,"Florida","ORL",68.0,100.0,5.0,140.0,30.0,206.0
7.0,253.0,"Florida","ORL",67.0,100.0,4.0,140.0,29.99,201.0
7.0,353.0,"Florida","ORL",67.0,100.0,4.0,150.0,29.98,199.0
7.0,453.0,"Florida","ORL",65.0,100.0,4.0,140.0,29.96,194.0
7.0,553.0,"Florida","ORL",66.0,100.0,3.0,150.0,29.96,194.0
7.0,653.0,"Florida","ORL",68.0,100.0,5.0,150.0,29.97,196.0
7.0,753.0,"Florida","ORL",69.0,100.0,4.0,170.0,29.99,201.0
7.0,853.0,"Florida","ORL",71.0,96.0,4.0,200.0,30.02,211.0
7.0,953.0,"Florida","ORL",73.0,94.0,4.0,220.0,30.05,223.0
7.0,1053.0,"Florida","ORL",76.0,82.0,7.0,200.0,30.05,224.0
7.0,1153.0,"Florida","ORL",78.0,76.0,9.0,160.0,30.03,216.0
7.0,1253.0,"Florida","ORL",79.0,74.0,7.0,200.0,30.0,206.0
7.0,1353.0,"Florida","ORL",79.0,72.0,7.0,180.0,29.97,196.0
7.0,1453.0,"Florida","ORL",79.0,72.0,7.0,170.0,29.96,191.0
7.0,1553.0,"Florida","ORL",78.0,74.0,8.0,180.0,29.96,192.0
7.0,1653.0,"Florida","ORL",77.0,77.0,4.0,180.0,29.96,194.0
7.0,1753.0,"Florida","ORL",74.0,85.0,7.0,140.0,29.96,193.0
7.0,1853.0,"Florida","ORL",74.0,85.0,5.0,160.0,29.97,197.0
7.0,1953.0,"Florida","ORL",72.0,87.0,0.0,0.0,30.0,205.0
7.0,2053.0,"Florida","ORL",71.0,94.0,3.0,120.0,30.01,208.0
7.0,2153.0,"Florida","ORL",70.0,97.0,0.0,0.0,30.01,209.0
7.0,2253.0,"Florida","ORL",70.0,97.0,0.0,0.0,30.01,209.0
7.0,2353.0,"Florida","ORL",69.0,100.0,4.0,190.0,30.01,208.0
8.0,53.0,"Florida","ORL",69.0,96.0,6.0,180.0,29.99,204.0
8.0,153.0,"Florida","ORL",68.0,100.0,5.0,190.0,29.99,201.0
8.0,253.0,"Florida","ORL",70.0,97.0,6.0,210.0,29.98,199.0
8.0,353.0,"Florida","ORL",68.0,100.0,5.0,210.0,29.98,198.0
8.0,953.0,"Florida","ORL",75.0,88.0,7.0,200.0,30.09,235.0
8.0,1053.0,"Florida","ORL",77.0,82.0,7.0,200.0,30.08,233.0
8.0,1153.0,"Florida","ORL",80.0,67.0,6.0,190.0,30.06,225.0
8.0,1253.0,"Florida","ORL",81.0,54.0,4.0,180.0,30.02,214.0
8.0,1353.0,"Florida","ORL",82.0,56.0,5.0,170.0,29.99,203.0
8.0,1453.0,"Florida","ORL",83.0,55.0,5.0,190.0,29.97,195.0
8.0,1553.0,"Florida","ORL",82.0,55.0,5.0,170.0,29.97,196.0
8.0,2153.0,"Florida","ORL",71.0,84.0,5.0,140.0,30.03,217.0
8.0,2253.0,"Florida","ORL",70.0,90.0,3.0,160.0,30.03,215.0
8.0,2353.0,"Florida","ORL",68.0,93.0,4.0,120.0,30.02,213.0
9.0,53.0,"Florida","ORL",67.0,97.0,3.0,120.0,30.01,209.0
9.0,153.0,"Florida","ORL",67.0,97.0,3.0,150.0,30.0,206.0
9.0,253.0,"Florida","ORL",66.0,100.0,5.0,140.0,29.99,203.0
9.0,353.0,"Florida","ORL",67.0,97.0,4.0,140.0,29.97,196.0
9.0,453.0,"Florida","ORL",66.0,96.0,3.0,130.0,29.96,193.0
9.0,553.0,"Florida","ORL",65.0,100.0,3.0,130.0,29.96,191.0
9.0,653.0,"Florida","ORL",66.0,100.0,4.0,150.0,29.96,192.0
9.0,753.0,"Florida","ORL",69.0,96.0,7.0,150.0,29.96,193.0
9.0,853.0,"Florida","ORL",71.0,94.0,8.0,150.0,29.97,195.0
9.0,953.0,"Florida","ORL",76.0,82.0,9.0,160.0,29.97,196.0
9.0,1053.0,"Florida","ORL",79.0,77.0,11.0,170.0,29.95,188.0
9.0,1153.0,"Florida","ORL",81.0,62.0,15.0,180.0,29.93,183.0
9.0,1253.0,"Florida","ORL",82.0,60.0,13.0,190.0,29.91,175.0
9.0,1353.0,"Florida","ORL",82.0,58.0,11.0,190.0,29.88,166.0
9.0,1453.0,"Florida","ORL",81.0,61.0,12.0,180.0,29.87,161.0
9.0,1553.0,"Florida","ORL",80.0,67.0,6.0,180.0,29.87,161.0
9.0,1653.0,"Florida","ORL",79.0,69.0,5.0,200.0,29.87,162.0
9.0,1753.0,"Florida","ORL",79.0,67.0,5.0,240.0,29.87,162.0
9.0,1853.0,"Florida","ORL",76.0,74.0,3.0,180.0,29.87,160.0
9.0,1953.0,"Florida","ORL",75.0,79.0,5.0,170.0,29.86,159.0
